X1,X2,X3,X4,X5,X6,X7,X8
GC,GC-BON,-M,lee messenger,FRR - Spectre,8,212w @3.00wkg,01:17:26.066
GC,GC-BON,-M,Micha Willer,ALPENTVC - AVC-Hippos,8,245w @3.00wkg,01:17:50.210
GC,GC-BON,-M,Douglas Munro,ZSCOT - ZSCOT - LETOUR,8,229w @3.10wkg,01:17:52.580
GC,GC-BON,-F,Heather Downie,REVO - REVO,8,175w @3.20wkg,01:18:01.726
GC,GC-BON,-F,Karen Taplin,TFC - TFC Harriers,8,174w @3.20wkg,01:18:02.529
GC,GC-BON,-F,Rachel Rodger,ZSCOT - ZSCOT - LETOUR,8,222w @3.10wkg,01:18:04.720
GC,GC-BON,-M,Eric Brisebois,LWATT - Phoenix,8,249w @3.00wkg,01:18:15.458
GC,GC-BON,-F,Eija Kestila,EVOLUTION - Le Tour,8,203w @3.00wkg,01:18:15.733
GC,GC-BON,-F,Laura Damrat,ABR - ABR Bloobo webdesign,8,204w @3.00wkg,01:18:21.007
GC,GC-BON,-M,Eric Lorenz,TFC - TFC Harriers,8,282w @2.90wkg,01:18:37.951
GC,GC-BON,-M,Juergen Becker,WATTFAB - WATTFAB - LETOUR,8,285w @2.80wkg,01:18:38.032
GC,GC-BON,-M,Dario Prudencio,TugaZ - Pico,8,221w @3.00wkg,01:18:38.625
GC,GC-BON,-M,Malte,TBR - JumboVisma,8,192w @3.00wkg,01:18:40.209
GC,GC-BON,-M,Larry Tait [BON],WELLW - WELLW - LETOUR,8,235w @3.00wkg,01:18:55.750
GC,GC-BON,-M,Niels Cornelisse,FRR - Spectre,8,245w @3.00wkg,01:19:03.895
GC,GC-BON,-F,Josee Pouliot,LWATT - E-mmortels,8,172w @3.10wkg,01:19:26.724
GC,GC-BON,-M,Jan-Willem Huidink,TEAMCLS - Vitesse verte,8,250w @3.00wkg,01:19:28.574
GC,GC-BON,-F,Laura Nordine,RAVE - RAVE - LETOUR,8,178w @3.10wkg,01:19:36.495
GC,GC-BON,-M,Wolfgang Reh,ALPENTVC - AVC-Hippos,8,233w @2.90wkg,01:20:00.941
GC,GC-BON,-F,Staci Murphy,LVLESPORT - LEVEL Women,8,163w @2.90wkg,01:20:11.032
GC,GC-BON,-F,Cathy Collins,DRAFTDINO - Dinos,8,162w @3.00wkg,01:20:36.758
GC,GC-BON,-F,K Hill,TEAMCLS - Vitesse verte,8,239w @2.80wkg,01:20:46.320
GC,GC-BON,-M,Levente Incze,ABR - ABR Bloobo webdesign,8,263w @2.80wkg,01:21:04.717
GC,GC-BON,-F,D Daffner,Race3R - ACDC,8,143w @3.00wkg,01:22:00.081
GC,GC-BON,-M,Richard Ersted,COALITION - Le Tour,8,206w @2.90wkg,01:22:04.107
GC,GC-BON,-M,Patrick Wichert,WLBB - WLBB - LETOUR,8,234w @2.70wkg,01:22:19.303
GC,GC-BON,-M,Philip Plummer,CCC - CCC - LETOUR,8,205w @2.80wkg,01:23:03.578
GC,GC-BON,-M,Henrik Hansen,WELLW - WELLW - LETOUR,8,213w @2.80wkg,01:23:13.648
GC,GC-BON,-F,Maggie Carden,DRAFTDINO - Dinos,8,189w @2.80wkg,01:23:14.361
GC,GC-BON,-M,Joao Severino,TugaZ - Pico,8,215w @2.70wkg,01:23:22.735
GC,GC-BON,-F,Fiona Blackwell,TBW - Watopia Tour,8,187w @3.00wkg,01:23:25.578
GC,GC-BON,-M,Garry Cooper,DRAFTDINO - Dinos,8,255w @2.70wkg,01:23:55.231
GC,GC-BON,-M,Frank Zitzelsberger,KIRCHMAIR - KIRCHMAIR - LETOUR,8,242w @2.70wkg,01:24:09.298
GC,GC-BON,-M,Mike Natleborg,CRCAF - CRCAF - LETOUR,8,240w @2.70wkg,01:24:22.844
GC,GC-BON,-F,Julia Brook,EVOLUTION - Le Tour,8,172w @2.70wkg,01:24:56.056
GC,GC-BON,-M,James Balloch,COALITION - Le Tour,8,267w @2.60wkg,01:24:59.079
GC,GC-BON,-M,Gary Cordery,COALITION - Le Tour,8,245w @2.60wkg,01:25:24.540
GC,GC-BON,-M,Adrian van Landbertsrode,COALITION - Le Tour,8,219w @2.70wkg,01:25:28.031
GC,GC-BON,-M,Helder Silva,TugaZ - Pico,8,200w @2.70wkg,01:25:42.862
GC,GC-BON,-M,Mike Nelder,WELLW - WELLW - LETOUR,8,210w @2.80wkg,01:25:45.416
GC,GC-BON,-M,Pat M (BON],ATWT - ATWT - LETOUR,8,170w @2.80wkg,01:26:03.176
GC,GC-BON,-M,Tovey Giezentanner,TFC - TFC Harriers,8,253w @2.50wkg,01:26:49.183
GC,GC-BON,-M,Berthold Wimmer,WLBB - WLBB - LETOUR,8,209w @2.60wkg,01:27:38.189
GC,GC-BON,-M,Gary Gaffel,TT1 - TT1 - LETOUR,8,207w @2.50wkg,01:28:38.069
GC,GC-BON,-M,Ludwig Kettenberger,ALPENTVC - AVC-Hippos,8,203w @2.60wkg,01:28:49.184
GC,GC-BON,-M,Jason Garratt,ABR - ABR Bloobo webdesign,8,208w @2.50wkg,01:29:45.371
GC,GC-BON,-M,Jay O’Neil,EVOLUTION - Le Tour,8,192w @2.30wkg,01:37:42.490
GC,GC-BON,-M,Frank Göppinger,KIRCHMAIR - KIRCHMAIR - LETOUR,8,169w @2.30wkg,01:39:16.615
GC,GC-BON,-M,German Pizarro,OTR - Snowflakes,8,191w @2.00wkg,01:46:29.287
GC,GC-BON,-F,Gina van Rossum,TBW - Watopia Tour,8,137w @2.20wkg,01:46:31.367
GC,GC-CAY,-M,Andreas Kress,WLBB - WLBB - LETOUR,1,398w @3.80wkg,00:05:49.525
GC,GC-CAY,-M,John Smalley,EVOLUTION - Le Tour,1,380w @3.70wkg,00:05:49.597
GC,GC-CAY,-M,David Gagnon,OPT - Velo Optimum,1,364w @4.00wkg,00:05:49.779
GC,GC-CAY,-F,Clare giles,REVO - REVO,1,341w @4.00wkg,00:05:50.646
GC,GC-CAY,-F,Sarah Watmore,REVO - REVO,1,309w @4.00wkg,00:05:50.893
GC,GC-CAY,-M,Matt Thomson,OTR - Crazy8s,1,344w @4.00wkg,00:05:51.893
GC,GC-CAY,-M,Lars Junger,ALPENTVC - AVC-Hippos,1,361w @4.00wkg,00:05:52.500
GC,GC-CAY,-M,Andreas Fischer,WLBB - WLBB - LETOUR,1,373w @3.70wkg,00:05:53.041
GC,GC-CAY,-M,Johan Bäckström,SZ - SZ LOKE,1,386w @3.70wkg,00:05:53.619
GC,GC-CAY,-F,Jd bergkamp,LVLESPORT - LEVEL Women,1,257w @4.30wkg,00:05:54.291
GC,GC-CAY,-F,Gabi Leder,WLBB - WLBB - LETOUR,1,239w @4.40wkg,00:05:54.859
GC,GC-CAY,-M,Mike Soukini,LWATT - E-mmortels,1,363w @3.40wkg,00:05:55.622
GC,GC-CAY,-M,Jonathan Doyon,OPT - Velo Optimum,1,349w @3.60wkg,00:05:56.121
GC,GC-CAY,-F,Nadine Schaper,WATTFAB - WATTFAB - LETOUR,1,274w @4.10wkg,00:05:56.154
GC,GC-CAY,-M,Tom Marley,COALITION - Le Tour,1,295w @4.00wkg,00:05:56.524
GC,GC-CAY,-F,Anna Waite,TEAMCLS - Vitesse verte,1,310w @3.70wkg,00:05:57.164
GC,GC-CAY,-M,Thomas Sachse,KIRCHMAIR - KIRCHMAIR - LETOUR,1,361w @3.70wkg,00:05:57.787
GC,GC-CAY,-M,Jeff Edwards,TFC - TFC Harriers,1,338w @3.50wkg,00:05:59.448
GC,GC-CAY,-M,Laurence Dunford,SOCKS4W - Le Tour,1,308w @3.50wkg,00:05:59.474
GC,GC-CAY,-F,Anne Vincent,OPT - Velo Optimum,1,312w @3.70wkg,00:05:59.580
GC,GC-CAY,-M,Nicolas Foisy,OPT - Velo Optimum,1,334w @3.60wkg,00:06:00.932
GC,GC-CAY,-F,Tara Follett,REVO - REVO,1,237w @4.10wkg,00:06:01.173
GC,GC-CAY,-F,Ann-Charlotte Bivall,EVOLUTION - Le Tour,1,235w @3.80wkg,00:06:01.174
GC,GC-CAY,-F,Pia Wertheimer,WLBB - WLBB - LETOUR,1,229w @4.00wkg,00:06:01.742
GC,GC-CAY,-F,Myriam Tjorbajes,LWATT - Phoenix,1,274w @3.90wkg,00:06:02.756
GC,GC-CAY,-M,Oliver Goßmann,WLBB - WLBB - LETOUR,1,338w @3.50wkg,00:06:03.539
GC,GC-CAY,-M,Glenn Houston,LWATT - Phoenix,1,339w @3.30wkg,00:06:04.479
GC,GC-CAY,-M,Christoph Bosshard,DRAFTDINO - Dinos,1,317w @3.50wkg,00:06:04.515
GC,GC-CAY,-M,Blake Chalson,BPCC - BPCC - LETOUR,1,300w @3.50wkg,00:06:04.535
GC,GC-CAY,-F,Claudia Kreupl,KIRCHMAIR - KIRCHMAIR - LETOUR,1,256w @3.70wkg,00:06:04.589
GC,GC-CAY,-F,Julia Hargreaves,SOCKS4W - Le Tour,1,232w @3.80wkg,00:06:04.645
GC,GC-CAY,-F,Danielle Gaynor,TFC - TFC Harriers,1,220w @3.80wkg,00:06:04.773
GC,GC-CAY,-M,Gilo Clayson,ABR - ABR Bloobo webdesign,1,310w @3.50wkg,00:06:05.869
GC,GC-CAY,-F,Christine Bertram,WATTFAB - WATTFAB - LETOUR,1,271w @3.70wkg,00:06:06.353
GC,GC-CAY,-M,Greg Morrow,TFC - TFC Harriers,1,293w @3.60wkg,00:06:06.403
GC,GC-CAY,-M,Dirk Ehrmantraut,ALPENTVC - AVC-Hippos,1,309w @3.60wkg,00:06:06.432
GC,GC-CAY,-F,Laura Sayers,DRAFTDINO - Dinos,1,241w @3.80wkg,00:06:06.450
GC,GC-CAY,-M,Robert Ekberg,ZSUNR - ZSUNR - LETOUR,1,309w @3.50wkg,00:06:06.727
GC,GC-CAY,-M,Neil Glezer-Jones,DRAFTDINO - Dinos,1,343w @3.30wkg,00:06:06.743
GC,GC-CAY,-M,Tomek Koguc,PCH - PCH - LETOUR,1,296w @3.40wkg,00:06:06.813
GC,GC-CAY,-M,Jose Monteiro,TugaZ - Pico,1,288w @3.50wkg,00:06:06.835
GC,GC-CAY,-M,Tom Lawton,OTR - Octopi,1,323w @3.40wkg,00:06:06.986
GC,GC-CAY,-M,Rob Imrie,LWATT - Phoenix,1,350w @3.20wkg,00:06:07.166
GC,GC-CAY,-M,Steven Robinson,CCC - CCC - LETOUR,1,338w @3.30wkg,00:06:08.102
GC,GC-CAY,-F,Andrea Grupp,ALPENTVC - AVC-Hippos,1,266w @3.60wkg,00:06:08.237
GC,GC-CAY,-F,Paola Peroni,ABR - ABR Bloobo webdesign,1,209w @4.00wkg,00:06:08.546
GC,GC-CAY,-M,Nathan Melvin,ABR - ABR Bloobo webdesign,1,309w @3.50wkg,00:06:08.624
GC,GC-CAY,-F,Roswitha Hense-Simenko,TBW - Watopia Tour,1,249w @3.60wkg,00:06:08.636
GC,GC-CAY,-M,Thomas Finger,WATTFAB - WATTFAB - LETOUR,1,286w @3.70wkg,00:06:08.916
GC,GC-CAY,-M,Pascal Gilbert,LWATT - E-mmortels,1,281w @3.50wkg,00:06:09.133
GC,GC-CAY,-F,Rikke Amilde Seehuus,LVLESPORT - LEVEL Women,1,266w @3.60wkg,00:06:09.383
GC,GC-CAY,-M,Roby,TT1 - TT1 - LETOUR,1,298w @3.40wkg,00:06:10.211
GC,GC-CAY,-M,Hengky Irawan,ZIRT - ZIRT Duo,1,283w @3.50wkg,00:06:10.591
GC,GC-CAY,-M,Philipp Foerster,FRR - Spectre,1,274w @3.60wkg,00:06:10.757
GC,GC-CAY,-F,Sanna Friborg,SZ - SZ LOKE,1,266w @3.30wkg,00:06:11.472
GC,GC-CAY,-M,Barry McGuigan,ZSCOT - ZSCOT - LETOUR,1,330w @3.20wkg,00:06:11.591
GC,GC-CAY,-M,Gerhard Leeb,WLBB - WLBB - LETOUR,1,281w @3.40wkg,00:06:12.038
GC,GC-CAY,-M,Mário Andrade,TugaZ - Pico,1,311w @3.40wkg,00:06:12.563
GC,GC-CAY,-M,Jean Roy,LWATT - E-mmortels,1,286w @3.10wkg,00:06:12.739
GC,GC-CAY,-F,Emma Dooley,FEARLESS - FEARLESS - LETOUR,1,228w @3.60wkg,00:06:12.997
GC,GC-CAY,-M,Dave Corbin,LWATT - E-mmortels,1,308w @3.20wkg,00:06:13.089
GC,GC-CAY,-F,Jill Theodossi,COALITION - Le Tour,1,229w @3.70wkg,00:06:13.116
GC,GC-CAY,-M,John Smith,OTR - Octopi,1,310w @3.20wkg,00:06:13.123
GC,GC-CAY,-F,Malene Hansen CAY (LEVEL RACING),LVLESPORT - LEVEL Women,1,245w @3.30wkg,00:06:13.341
GC,GC-CAY,-F,Heike Moschel,ALPENTVC - AVC-Hippos,1,235w @3.80wkg,00:06:13.797
GC,GC-CAY,-M,Andrew Smith,EVOLUTION - Le Tour,1,298w @3.30wkg,00:06:14.211
GC,GC-CAY,-M,James Hayes,ZSCOT - ZSCOT - LETOUR,1,310w @3.10wkg,00:06:14.844
GC,GC-CAY,-F,Sarah Johnson,ABR - ABR Bloobo webdesign,1,260w @3.60wkg,00:06:15.096
GC,GC-CAY,-M,Mark Grasley,OTR - Snowflakes,1,268w @3.40wkg,00:06:15.164
GC,GC-CAY,-M,Mark Sole,ABR - ABR Bloobo webdesign,1,304w @3.10wkg,00:06:15.645
GC,GC-CAY,-M,Juergen Pirker,KIRCHMAIR - KIRCHMAIR - LETOUR,1,317w @3.30wkg,00:06:15.807
GC,GC-CAY,-F,Caroline Bailes (ATRT),ATWT - ATWT - LETOUR,1,209w @3.70wkg,00:06:17.390
GC,GC-CAY,-M,Gary Joyce,ABR - ABR Bloobo webdesign,1,298w @3.20wkg,00:06:17.769
GC,GC-CAY,-F,Jessica Vachon,LWATT - E-mmortels,1,248w @3.40wkg,00:06:18.145
GC,GC-CAY,-M,Damon McKay,TFC - TFC Harriers,1,312w @3.00wkg,00:06:18.276
GC,GC-CAY,-F,Tiffany Kolbe,RAVE - RAVE - LETOUR,1,223w @3.70wkg,00:06:18.417
GC,GC-CAY,-F,Joanne gladding,CRYO-GEN - Lancelot,1,234w @3.50wkg,00:06:18.937
GC,GC-CAY,-M,Tobias Beck,FRR - Spectre,1,310w @3.30wkg,00:06:19.142
GC,GC-CAY,-M,Tam McNeish,ZSCOT - ZSCOT - LETOUR,1,273w @3.10wkg,00:06:19.396
GC,GC-CAY,-M,Duncan Farley,CRYO-GEN - Lancelot,1,282w @3.10wkg,00:06:19.713
GC,GC-CAY,-F,Edie Oje,RAVE - RAVE - LETOUR,1,228w @3.40wkg,00:06:20.075
GC,GC-CAY,-M,Louis Fournaise,LWATT - E-mmortels,1,265w @3.20wkg,00:06:20.415
GC,GC-CAY,-F,June Alm,CRYO-GEN - Lancelot,1,228w @3.60wkg,00:06:20.703
GC,GC-CAY,-F,Annik Belanger,DRAFTDINO - Dinos,1,246w @3.40wkg,00:06:21.007
GC,GC-CAY,-F,Charlotte Chapman,ATWT - ATWT - LETOUR,1,226w @3.30wkg,00:06:21.078
GC,GC-CAY,-M,Jason Vaughan,BAKPDL - BP1,1,292w @3.40wkg,00:06:21.150
GC,GC-CAY,-M,Bob Horn,SISU - SISU - LETOUR,1,282w @3.20wkg,00:06:21.277
GC,GC-CAY,-F,Mary Whitehead,FEARLESS - FEARLESS - LETOUR,1,222w @3.40wkg,00:06:21.392
GC,GC-CAY,-M,Andi Hakim,ZIRT - ZIRT Duo,1,270w @3.00wkg,00:06:22.843
GC,GC-CAY,-M,Juan Mendez,DIRT - DIRT - LETOUR,1,303w @2.90wkg,00:06:24.267
GC,GC-CAY,-M,Jo Teddy,ZIRT - ZIRT Duo,1,234w @3.30wkg,00:06:24.585
GC,GC-CAY,-M,Matt Armitage,CRYO-GEN - Lancelot,1,277w @3.10wkg,00:06:26.074
GC,GC-CAY,-F,Sabine Seifried,ALPENTVC - AVC-Hippos,1,239w @3.20wkg,00:06:27.043
GC,GC-CAY,-M,Dan Tice,DRAFTDINO - Dinos,1,286w @3.00wkg,00:06:27.956
GC,GC-CAY,-M,Andy Baines,ABR - ABR Bloobo webdesign,1,272w @3.00wkg,00:06:28.612
GC,GC-CAY,-M,Darren Ellis,CRYO-GEN - Lancelot,1,267w @3.00wkg,00:06:30.678
GC,GC-CAY,-M,Paulo Costa,TugaZ - Pico,1,270w @2.80wkg,00:06:32.227
GC,GC-CAY,-F,Jennie Routley,ZSCOT - ZSCOT - LETOUR,1,185w @3.40wkg,00:06:33.404
GC,GC-CAY,-M,Vladimir Lipinski,FRR - Spectre,1,209w @3.40wkg,00:06:34.665
GC,GC-CAY,-M,Arie Pandubowo,ZIRT - ZIRT Uno,1,218w @3.00wkg,00:06:35.191
GC,GC-CAY,-F,Elisabete Ribeiro,TugaZ - Pico,1,217w @3.00wkg,00:06:35.430
GC,GC-CAY,-F,Jo Lawrence,TFC - TFC Harriers,1,189w @3.20wkg,00:06:36.066
GC,GC-CAY,-M,B.K. MILNE,SISU - SISU - LETOUR,1,256w @2.90wkg,00:06:37.056
GC,GC-CAY,-F,Kristina Kring,RAVE - RAVE - LETOUR,1,190w @3.30wkg,00:06:37.242
GC,GC-CAY,-M,Hal Sutherland,OTR - Snowflakes,1,274w @2.80wkg,00:06:37.415
GC,GC-CAY,-F,Caz Kay,TFC - TFC Harriers,1,199w @3.20wkg,00:06:39.841
GC,GC-CAY,-F,Wanda Mauricio,FEARLESS - FEARLESS - LETOUR,1,193w @3.30wkg,00:06:40.006
GC,GC-CAY,-M,J ohn K,TBR - JumboVisma,1,277w @2.50wkg,00:06:42.379
GC,GC-CAY,-F,Mary Dootson,Race3R - ACDC,1,174w @3.10wkg,00:06:44.339
GC,GC-CAY,-F,Tanya Appuhn Crates,TT1 - TT1 - LETOUR,1,246w @2.80wkg,00:06:44.762
GC,GC-CAY,-M,Ben Nitti,TT1 - TT1 - LETOUR,1,305w @2.50wkg,00:06:44.907
GC,GC-CAY,-M,Herry Irpanni,ZIRT - ZIRT Duo,1,200w @2.70wkg,00:06:51.906
GC,GC-CAY,-M,Justin Bolduc,LWATT - Phoenix,1,211w @2.60wkg,00:06:57.880
GC,GC-CAY,-F,Soraia Sousa,TugaZ - Pico,1,146w @2.80wkg,00:07:07.044
GC,GC-CAY,-F,Patricia Christoph,RAVE - RAVE - LETOUR,1,136w @2.60wkg,00:07:16.914
GC,GC-CAY,-F,Jen Schmidt,LVLESPORT - LEVEL Women,1,204w @2.50wkg,00:08:28.195
GC,GC-CAY,-M,Johan Bäckström,SZ - SZ LOKE,2,280w @2.80wkg,01:24:13.842
GC,GC-CAY,-F,Clare giles,REVO - REVO,2,239w @2.90wkg,01:24:29.958
GC,GC-CAY,-M,Nathan Melvin,ABR - ABR Bloobo webdesign,2,244w @2.80wkg,01:24:43.667
GC,GC-CAY,-F,Danielle Gaynor,TFC - TFC Harriers,2,177w @3.30wkg,01:24:49.901
GC,GC-CAY,-M,Neil Glezer-Jones,DRAFTDINO - Dinos,2,266w @2.50wkg,01:25:44.862
GC,GC-CAY,-F,Anne Vincent,OPT - Velo Optimum,2,222w @2.70wkg,01:26:22.089
GC,GC-CAY,-M,Lars Junger,ALPENTVC - AVC-Hippos,2,233w @2.70wkg,01:26:37.114
GC,GC-CAY,-F,Joanne gladding,CRYO-GEN - Lancelot,2,190w @3.10wkg,01:26:37.735
GC,GC-CAY,-M,David Gagnon,OPT - Velo Optimum,2,247w @2.60wkg,01:26:40.817
GC,GC-CAY,-M,Jose Monteiro,TugaZ - Pico,2,227w @3.00wkg,01:26:41.758
GC,GC-CAY,-F,Laura Sayers,DRAFTDINO - Dinos,2,185w @3.10wkg,01:26:49.586
GC,GC-CAY,-F,Roswitha Hense-Simenko,TBW - Watopia Tour,2,189w @2.90wkg,01:27:05.062
GC,GC-CAY,-M,Andreas Kress,WLBB - WLBB - LETOUR,2,264w @2.40wkg,01:27:05.121
GC,GC-CAY,-F,Pia Wertheimer,WLBB - WLBB - LETOUR,2,171w @3.00wkg,01:27:05.432
GC,GC-CAY,-F,Claudia Kreupl,KIRCHMAIR - KIRCHMAIR - LETOUR,2,185w @2.80wkg,01:27:06.331
GC,GC-CAY,-M,Andreas Fischer,WLBB - WLBB - LETOUR,2,272w @2.60wkg,01:27:07.639
GC,GC-CAY,-M,Robert Ekberg,ZSUNR - ZSUNR - LETOUR,2,227w @2.60wkg,01:27:14.116
GC,GC-CAY,-M,Christoph Bosshard,DRAFTDINO - Dinos,2,236w @2.70wkg,01:27:22.556
GC,GC-CAY,-M,Laurence Dunford,SOCKS4W - Le Tour,2,228w @2.60wkg,01:27:27.155
GC,GC-CAY,-F,Tara Follett,REVO - REVO,2,164w @3.00wkg,01:27:41.131
GC,GC-CAY,-M,Thomas Sachse,KIRCHMAIR - KIRCHMAIR - LETOUR,2,252w @2.80wkg,01:27:42.280
GC,GC-CAY,-M,AndyCXR,CCC - CCC - LETOUR,2,252w @2.50wkg,01:27:43.032
GC,GC-CAY,-F,Emma Dooley,FEARLESS - FEARLESS - LETOUR,2,182w @3.20wkg,01:27:44.158
GC,GC-CAY,-M,Glenn Houston,LWATT - Phoenix,2,271w @2.80wkg,01:27:46.809
GC,GC-CAY,-M,Mike Soukini,LWATT - E-mmortels,2,273w @2.50wkg,01:28:03.320
GC,GC-CAY,-M,John Smalley,EVOLUTION - Le Tour,2,262w @2.60wkg,01:28:05.638
GC,GC-CAY,-M,Dirk Ehrmantraut,ALPENTVC - AVC-Hippos,2,231w @2.70wkg,01:28:16.181
GC,GC-CAY,-F,Jill Theodossi,COALITION - Le Tour,2,173w @3.00wkg,01:28:23.252
GC,GC-CAY,-F,Julia Hargreaves,SOCKS4W - Le Tour,2,168w @2.90wkg,01:28:32.864
GC,GC-CAY,-F,Charlotte Chapman,ATWT - ATWT - LETOUR,2,183w @2.90wkg,01:28:47.630
GC,GC-CAY,-M,Juan Mendez,DIRT - DIRT - LETOUR,2,260w @2.50wkg,01:28:51.781
GC,GC-CAY,-F,Jd bergkamp,LVLESPORT - LEVEL Women,2,175w @3.20wkg,01:28:54.404
GC,GC-CAY,-M,Jeff Edwards,TFC - TFC Harriers,2,242w @2.50wkg,01:29:02.321
GC,GC-CAY,-M,Barry McGuigan,ZSCOT - ZSCOT - LETOUR,2,246w @2.40wkg,01:29:02.911
GC,GC-CAY,-M,J ohn K,TBR - JumboVisma,2,279w @2.70wkg,01:29:11.328
GC,GC-CAY,-M,Duncan Farley,CRYO-GEN - Lancelot,2,218w @2.50wkg,01:29:14.872
GC,GC-CAY,-M,Nicolas Foisy,OPT - Velo Optimum,2,245w @2.70wkg,01:29:53.837
GC,GC-CAY,-M,Pascal Gilbert,LWATT - E-mmortels,2,214w @2.80wkg,01:30:03.902
GC,GC-CAY,-F,Myriam Tjorbajes,LWATT - Phoenix,2,191w @2.80wkg,01:30:09.346
GC,GC-CAY,-F,Caz Kay,TFC - TFC Harriers,2,176w @3.00wkg,01:30:23.739
GC,GC-CAY,-F,Paola Peroni,ABR - ABR Bloobo webdesign,2,149w @3.10wkg,01:30:25.842
GC,GC-CAY,-F,Caroline Bailes (ATRT),ATWT - ATWT - LETOUR,2,154w @2.90wkg,01:30:40.396
GC,GC-CAY,-F,Jo Lawrence,TFC - TFC Harriers,2,163w @2.90wkg,01:30:49.490
GC,GC-CAY,-M,Jonathan Doyon,OPT - Velo Optimum,2,234w @2.30wkg,01:30:50.145
GC,GC-CAY,-F,Annik Belanger,DRAFTDINO - Dinos,2,198w @3.00wkg,01:30:54.037
GC,GC-CAY,-F,Elisabete Ribeiro,TugaZ - Pico,2,182w @2.60wkg,01:31:00.561
GC,GC-CAY,-M,Arie Pandubowo,ZIRT - ZIRT Uno,2,182w @2.70wkg,01:31:11.811
GC,GC-CAY,-M,Gerhard Leeb,WLBB - WLBB - LETOUR,2,201w @2.50wkg,01:31:13.702
GC,GC-CAY,-F,Andrea Grupp,ALPENTVC - AVC-Hippos,2,183w @2.60wkg,01:31:16.989
GC,GC-CAY,-M,Matt Thomson,OTR - Crazy8s,2,226w @2.70wkg,01:31:45.005
GC,GC-CAY,-F,Nadine Schaper,WATTFAB - WATTFAB - LETOUR,2,174w @2.70wkg,01:31:48.023
GC,GC-CAY,-M,Hal Sutherland,OTR - Snowflakes,2,228w @2.50wkg,01:31:48.735
GC,GC-CAY,-M,Gilo Clayson,ABR - ABR Bloobo webdesign,2,223w @2.60wkg,01:31:55.611
GC,GC-CAY,-F,Patrina brennan,eSRT - eSRT - LETOUR,2,149w @2.80wkg,01:32:05.102
GC,GC-CAY,-F,Anna Waite,TEAMCLS - Vitesse verte,2,217w @2.80wkg,01:32:20.242
GC,GC-CAY,-M,Greg Morrow,TFC - TFC Harriers,2,206w @2.60wkg,01:32:30.650
GC,GC-CAY,-M,Jo Teddy,ZIRT - ZIRT Duo,2,176w @2.50wkg,01:32:32.762
GC,GC-CAY,-M,Jason Vaughan,BAKPDL - BP1,2,211w @2.50wkg,01:32:38.886
GC,GC-CAY,-M,Justin Bolduc,LWATT - Phoenix,2,208w @2.70wkg,01:32:40.079
GC,GC-CAY,-M,John Smith,OTR - Octopi,2,224w @2.40wkg,01:32:46.546
GC,GC-CAY,-M,Darren Ellis,CRYO-GEN - Lancelot,2,209w @2.40wkg,01:32:48.476
GC,GC-CAY,-F,Sarah Watmore,REVO - REVO,2,189w @2.50wkg,01:33:01.467
GC,GC-CAY,-M,Juergen Pirker,KIRCHMAIR - KIRCHMAIR - LETOUR,2,232w @2.50wkg,01:33:06.191
GC,GC-CAY,-M,Mário Andrade,TugaZ - Pico,2,240w @2.60wkg,01:33:08.254
GC,GC-CAY,-M,Jean Roy,LWATT - E-mmortels,2,218w @2.50wkg,01:33:08.358
GC,GC-CAY,-F,Malene Hansen CAY (LEVEL RACING),LVLESPORT - LEVEL Women,2,180w @2.60wkg,01:33:14.459
GC,GC-CAY,-M,James Hayes,ZSCOT - ZSCOT - LETOUR,2,224w @2.20wkg,01:33:14.623
GC,GC-CAY,-M,Tom Marley,COALITION - Le Tour,2,186w @2.60wkg,01:33:14.624
GC,GC-CAY,-M,Steven Robinson,CCC - CCC - LETOUR,2,244w @2.50wkg,01:33:17.739
GC,GC-CAY,-M,Gary Joyce,ABR - ABR Bloobo webdesign,2,218w @2.30wkg,01:33:21.794
GC,GC-CAY,-F,Sanna Friborg,SZ - SZ LOKE,2,194w @2.60wkg,01:33:29.676
GC,GC-CAY,-M,B.K. MILNE,SISU - SISU - LETOUR,2,213w @2.60wkg,01:33:37.745
GC,GC-CAY,-F,Sabine Seifried,ALPENTVC - AVC-Hippos,2,188w @2.60wkg,01:33:49.949
GC,GC-CAY,-F,Alice Schilder,LVLESPORT - LEVEL Women,2,178w @2.70wkg,01:33:55.243
GC,GC-CAY,-F,Pam Thomas,DRAFTDINO - Dinos,2,148w @2.80wkg,01:33:57.786
GC,GC-CAY,-F,Jen Schmidt,LVLESPORT - LEVEL Women,2,218w @2.80wkg,01:34:07.260
GC,GC-CAY,-F,Mary Whitehead,FEARLESS - FEARLESS - LETOUR,2,169w @2.80wkg,01:34:17.795
GC,GC-CAY,-M,Mark Grasley,OTR - Snowflakes,2,193w @2.50wkg,01:34:18.423
GC,GC-CAY,-M,Tomek Koguc,PCH - PCH - LETOUR,2,198w @2.30wkg,01:34:35.544
GC,GC-CAY,-M,Andi Hakim,ZIRT - ZIRT Duo,2,227w @2.50wkg,01:34:46.031
GC,GC-CAY,-F,Heike Moschel,ALPENTVC - AVC-Hippos,2,152w @2.60wkg,01:34:58.990
GC,GC-CAY,-F,Sarah Johnson,ABR - ABR Bloobo webdesign,2,181w @2.70wkg,01:35:05.434
GC,GC-CAY,-M,Louis Fournaise,LWATT - E-mmortels,2,196w @2.50wkg,01:35:26.126
