X1,X2,X3,X4,X5,X6,X7,X8,X9
ST-1,11,OTR - Crazy8s,Frank Kratzer,HAB,0-0-62-0,62,,
ST-1,11,OTR - Crazy8s,Ben clarke,CAP,0-0-45-0,45,,
ST-1,12,Race3R - ACDC,Haydn Jones,BON,0-0-93-0,93,621,38
ST-1,12,Race3R - ACDC,Richard Vale,HAB,0-0-93-0,93,,
ST-1,12,Race3R - ACDC,Rob Keunen,BON,0-0-91-0,91,,
ST-1,12,Race3R - ACDC,Dan Stimson,GHT,0-0-88-0,88,,
ST-1,12,Race3R - ACDC,Stuart Bulloch,GHT,0-0-86-0,86,,
ST-1,12,Race3R - ACDC,Hayley Vale,JLP,0-0-86-0,86,,
ST-1,12,Race3R - ACDC,Brendan Parker,HAB,0-0-84-0,84,,
ST-1,12,Race3R - ACDC,Eric Nevin,CRP,0-0-84-0,84,,
ST-1,12,Race3R - ACDC,Jacek Karluk,CAP,0-0-82-0,82,,
ST-1,12,Race3R - ACDC,Gasper Matelic,GHT,0-0-82-0,82,,
ST-1,12,Race3R - ACDC,Lionel Spooner,BON,0-0-80-0,80,,
ST-1,12,Race3R - ACDC,Neil Turner,CRP,0-0-78-0,78,,
ST-1,12,Race3R - ACDC,David Bagdan,CRP,0-0-75-0,75,,
ST-1,12,Race3R - ACDC,Matjaz Zupanic,CRP,0-0-72-0,72,,
ST-1,12,Race3R - ACDC,Alex Rockwell,CAP,0-0-62-0,62,,
ST-1,12,Race3R - ACDC,Mary Dootson,CAY,0-0-50-0,50,,
ST-1,12,Race3R - ACDC,Jono Martin,CAP,0-0-45-0,45,,
ST-1,12,Race3R - ACDC,Steve Carson,GHT,0-0-30-0,30,,
ST-1,12,Race3R - ACDC,D Daffner,BON,0-0-25-0,25,,
ST-1,13,WATTFAB - WATTFAB - LETOUR,Jenny Perle,HAB,0-0-95-0,95,617,38
ST-1,13,WATTFAB - WATTFAB - LETOUR,Juergen Becker,BON,0-0-88-0,88,,
ST-1,13,WATTFAB - WATTFAB - LETOUR,Stephan Schweiger,CRP,0-0-88-0,88,,
ST-1,13,WATTFAB - WATTFAB - LETOUR,Mats Roesgaard Sjödin,JLP,0-0-88-0,88,,
ST-1,13,WATTFAB - WATTFAB - LETOUR,Nadine Schaper,CAY,0-0-88-0,88,,
ST-1,13,WATTFAB - WATTFAB - LETOUR,Felix,GHT,0-0-86-0,86,,
ST-1,13,WATTFAB - WATTFAB - LETOUR,Sandro LSZ,CRP,0-0-84-0,84,,
ST-1,13,WATTFAB - WATTFAB - LETOUR,Benjamin Axt,CRP,0-0-82-0,82,,
ST-1,13,WATTFAB - WATTFAB - LETOUR,Chris Rüter,GHT,0-0-82-0,82,,
ST-1,13,WATTFAB - WATTFAB - LETOUR,Matthias Runge,CRP,0-0-80-0,80,,
ST-1,13,WATTFAB - WATTFAB - LETOUR,Christine Bertram,CAY,0-0-80-0,80,,
ST-1,13,WATTFAB - WATTFAB - LETOUR,Vincent Kirste,GHT,0-0-76-0,76,,
ST-1,13,WATTFAB - WATTFAB - LETOUR,Rainer Faulstich,HAB,0-0-76-0,76,,
ST-1,13,WATTFAB - WATTFAB - LETOUR,Thomas Finger,CAY,0-0-75-0,75,,
ST-1,13,WATTFAB - WATTFAB - LETOUR,Niels Harbs,GHT,0-0-75-0,75,,
ST-1,13,WATTFAB - WATTFAB - LETOUR,Rene Benz,HAB,0-0-70-0,70,,
ST-1,13,WATTFAB - WATTFAB - LETOUR,Mike Schuster,BON,0-0-66-0,66,,
ST-1,13,WATTFAB - WATTFAB - LETOUR,Reinold Bürki,GHT,0-0-66-0,66,,
ST-1,13,WATTFAB - WATTFAB - LETOUR,Christoph Hindermann,CRP,0-0-64-0,64,,
ST-1,13,WATTFAB - WATTFAB - LETOUR,Jens Schumann,GHT,0-0-62-0,62,,
ST-1,13,WATTFAB - WATTFAB - LETOUR,Nora,HAB,0-0-45-0,45,,
ST-1,13,WATTFAB - WATTFAB - LETOUR,Marc Böhret,HAB,0-0-45-0,45,,
ST-1,13,WATTFAB - WATTFAB - LETOUR,Michael Frater,HAB,0-0-35-0,35,,
ST-1,13,WATTFAB - WATTFAB - LETOUR,Johannes,BON,0-0-35-0,35,,
ST-1,13,WATTFAB - WATTFAB - LETOUR,Marie Jaegers,HAB,0-0-30-0,30,,
ST-1,13,WATTFAB - WATTFAB - LETOUR,Marcel Marbaise,BON,0-0-30-0,30,,
ST-1,13,WATTFAB - WATTFAB - LETOUR,Silke Optekamp,BON,0-0-20-0,20,,
ST-1,14,TALENTF - TALENTF - LETOUR,Matthias Seismann,CRP,0-0-97-0,97,611,38
ST-1,14,TALENTF - TALENTF - LETOUR,Raffa,PEP,0-0-90-0,90,,
ST-1,14,TALENTF - TALENTF - LETOUR,Schneemann,HAB,0-0-88-0,88,,
ST-1,14,TALENTF - TALENTF - LETOUR,Alex Lemp,CAP,0-0-88-0,88,,
ST-1,14,TALENTF - TALENTF - LETOUR,Magnus Boucsein,GHT,0-0-84-0,84,,
ST-1,14,TALENTF - TALENTF - LETOUR,a.lex,CAP,0-0-82-0,82,,
ST-1,14,TALENTF - TALENTF - LETOUR,Christian Grupp,CAP,0-0-82-0,82,,
ST-1,14,TALENTF - TALENTF - LETOUR,Thomas Hebestreit,HAB,0-0-80-0,80,,
ST-1,14,TALENTF - TALENTF - LETOUR,Jan Lammers,CAP,0-0-80-0,80,,
ST-1,14,TALENTF - TALENTF - LETOUR,Bastian von Hayn,CAP,0-0-76-0,76,,
ST-1,14,TALENTF - TALENTF - LETOUR,Nick Salentin,CRP,0-0-76-0,76,,
ST-1,14,TALENTF - TALENTF - LETOUR,Alex Nairz,CRP,0-0-70-0,70,,
ST-1,14,TALENTF - TALENTF - LETOUR,Maik Abraham,CRP,0-0-66-0,66,,
ST-1,14,TALENTF - TALENTF - LETOUR,Philipp Pene,CRP,0-0-62-0,62,,
ST-1,14,TALENTF - TALENTF - LETOUR,Martin Ehmoser,CRP,0-0-60-0,60,,
ST-1,14,TALENTF - TALENTF - LETOUR,Florian Meyer,HAB,0-0-45-0,45,,
ST-1,14,TALENTF - TALENTF - LETOUR,Frank Scherr,HAB,0-0-35-0,35,,
ST-1,15,COALITION - Le Tour,Jan van Doeselaar,HAB,0-0-100-0,100,608,38
ST-1,15,COALITION - Le Tour,Gary Cordery,BON,0-0-88-0,88,,
ST-1,15,COALITION - Le Tour,Tom Marley,CAY,0-0-88-0,88,,
ST-1,15,COALITION - Le Tour,Sharon Almanza,JLP,0-0-86-0,86,,
ST-1,15,COALITION - Le Tour,James Balloch,BON,0-0-84-0,84,,
ST-1,15,COALITION - Le Tour,Philippa Paxman,BON,0-0-82-0,82,,
ST-1,15,COALITION - Le Tour,Ryan M Fiege,CRP,0-0-80-0,80,,
ST-1,15,COALITION - Le Tour,Mark Talbot,CAP,0-0-80-0,80,,
ST-1,15,COALITION - Le Tour,Adrian van Landbertsrode,BON,0-0-76-0,76,,
ST-1,15,COALITION - Le Tour,Dan Pannell,CRP,0-0-75-0,75,,
ST-1,15,COALITION - Le Tour,David Kowalski,CRP,0-0-70-0,70,,
ST-1,15,COALITION - Le Tour,Michiel Balcaen,CRP,0-0-70-0,70,,
ST-1,15,COALITION - Le Tour,Mark Feeney,HAB,0-0-68-0,68,,
ST-1,15,COALITION - Le Tour,Samantha Haacke,BON,0-0-68-0,68,,
ST-1,15,COALITION - Le Tour,Jill Theodossi,CAY,0-0-68-0,68,,
ST-1,15,COALITION - Le Tour,Matthew Ladd,GHT,0-0-66-0,66,,
ST-1,15,COALITION - Le Tour,Jin Yamamoto,CRP,0-0-64-0,64,,
ST-1,15,COALITION - Le Tour,Luke Marshall,CAP,0-0-56-0,56,,
ST-1,15,COALITION - Le Tour,Phillip Hardaway,GHT,0-0-45-0,45,,
ST-1,15,COALITION - Le Tour,Neil Atherton,GHT,0-0-45-0,45,,
ST-1,15,COALITION - Le Tour,Brice Gary,BON,0-0-40-0,40,,
ST-1,15,COALITION - Le Tour,Paige Hewett,BON,0-0-35-0,35,,
ST-1,15,COALITION - Le Tour,Mandy Heijblok,BON,0-0-30-0,30,,
ST-1,15,COALITION - Le Tour,Richard Ersted,BON,0-0-30-0,30,,
ST-1,15,COALITION - Le Tour,Barbi Brochu,BON,0-0-25-0,25,,
ST-1,16,DIRT - DIRT - LETOUR,Markian Yskout,GHT,0-0-95-0,95,599,36
ST-1,16,DIRT - DIRT - LETOUR,Clement Desle,CRP,0-0-86-0,86,,
ST-1,16,DIRT - DIRT - LETOUR,Dan Poynton,HAB,0-0-86-0,86,,
ST-1,16,DIRT - DIRT - LETOUR,Colin Swan,GHT,0-0-86-0,86,,
ST-1,16,DIRT - DIRT - LETOUR,Tim Ellis,GHT,0-0-84-0,84,,
ST-1,16,DIRT - DIRT - LETOUR,Benedikt Reiffer,HAB,0-0-82-0,82,,
ST-1,16,DIRT - DIRT - LETOUR,Dave Husband,GHT,0-0-80-0,80,,
ST-1,16,DIRT - DIRT - LETOUR,Ally Loney,CRP,0-0-76-0,76,,
ST-1,16,DIRT - DIRT - LETOUR,Nathan Manyk,GHT,0-0-72-0,72,,
ST-1,16,DIRT - DIRT - LETOUR,Remi Tremblay,CRP,0-0-70-0,70,,
ST-1,16,DIRT - DIRT - LETOUR,Tommy,HAB,0-0-70-0,70,,
ST-1,16,DIRT - DIRT - LETOUR,Joey M,CAP,0-0-66-0,66,,
ST-1,16,DIRT - DIRT - LETOUR,Juan Mendez,CAY,0-0-58-0,58,,
ST-1,16,DIRT - DIRT - LETOUR,Andrew Nicholl,CAP,0-0-50-0,50,,
ST-1,16,DIRT - DIRT - LETOUR,Kendrew Leung,GHT,0-0-45-0,45,,
ST-1,16,DIRT - DIRT - LETOUR,Dan robathan,GHT,0-0-35-0,35,,
ST-1,17,KIRCHMAIR - KIRCHMAIR - LETOUR,Stefan Kirchmair,CAP,0-0-97-0,97,597,36
ST-1,17,KIRCHMAIR - KIRCHMAIR - LETOUR,Florian Halstenbach,GHT,0-0-88-0,88,,
ST-1,17,KIRCHMAIR - KIRCHMAIR - LETOUR,Thomas Sachse,CAY,0-0-86-0,86,,
ST-1,17,KIRCHMAIR - KIRCHMAIR - LETOUR,Christian Seyr,CRP,0-0-86-0,86,,
ST-1,17,KIRCHMAIR - KIRCHMAIR - LETOUR,Claudia Kreupl,CAY,0-0-82-0,82,,
ST-1,17,KIRCHMAIR - KIRCHMAIR - LETOUR,Nico Peller,CAP,0-0-80-0,80,,
ST-1,17,KIRCHMAIR - KIRCHMAIR - LETOUR,Andy Styger,CRP,0-0-78-0,78,,
ST-1,17,KIRCHMAIR - KIRCHMAIR - LETOUR,Torsten Boeswetter,HAB,0-0-78-0,78,,
ST-1,17,KIRCHMAIR - KIRCHMAIR - LETOUR,Martin Poettgen,HAB,0-0-66-0,66,,
ST-1,17,KIRCHMAIR - KIRCHMAIR - LETOUR,Juergen Pirker,CAY,0-0-64-0,64,,
ST-1,17,KIRCHMAIR - KIRCHMAIR - LETOUR,Frank Zitzelsberger,BON,0-0-62-0,62,,
ST-1,17,KIRCHMAIR - KIRCHMAIR - LETOUR,Ben Soja,CAP,0-0-58-0,58,,
ST-1,17,KIRCHMAIR - KIRCHMAIR - LETOUR,Kirstein Janine,BON,0-0-50-0,50,,
ST-1,17,KIRCHMAIR - KIRCHMAIR - LETOUR,Juergen Weinacht,BON,0-0-45-0,45,,
ST-1,17,KIRCHMAIR - KIRCHMAIR - LETOUR,Pia Vakkilainen-Liegl,HAB,0-0-40-0,40,,
ST-1,17,KIRCHMAIR - KIRCHMAIR - LETOUR,Christoph Martin,BON,0-0-35-0,35,,
ST-1,18,SZ - SZ LOKE,Justus Ade,CRP,0-0-94-0,94,597,36
ST-1,18,SZ - SZ LOKE,Johan Bäckström,CAY,0-0-91-0,91,,
ST-1,18,SZ - SZ LOKE,Sven-Bertil Forsberg,GHT,0-0-84-0,84,,
ST-1,18,SZ - SZ LOKE,Anneli KylÃ©n,JLP,0-0-84-0,84,,
ST-1,18,SZ - SZ LOKE,Leif Larsson,BON,0-0-82-0,82,,
ST-1,18,SZ - SZ LOKE,Robert Egelnor,GHT,0-0-82-0,82,,
ST-1,18,SZ - SZ LOKE,Jesper Johansson,HAB,0-0-80-0,80,,
ST-1,18,SZ - SZ LOKE,Fredrik Ringström,GHT,0-0-78-0,78,,
ST-1,18,SZ - SZ LOKE,Åsa Fast-Berglund,GHT,0-0-78-0,78,,
ST-1,18,SZ - SZ LOKE,Janica Ahl,JLP,0-0-72-0,72,,
ST-1,18,SZ - SZ LOKE,Sanna Friborg,CAY,0-0-72-0,72,,
ST-1,18,SZ - SZ LOKE,Fredrik Nygren,GHT,0-0-70-0,70,,
ST-1,18,SZ - SZ LOKE,Calle Olsen,GHT,0-0-70-0,70,,
ST-1,18,SZ - SZ LOKE,Johan Löwenhamn,GHT,0-0-66-0,66,,
ST-1,18,SZ - SZ LOKE,Cornelia Engström,GHT,0-0-64-0,64,,
ST-1,18,SZ - SZ LOKE,Johan Andersson,BON,0-0-62-0,62,,
ST-1,18,SZ - SZ LOKE,Mikael Myrsell,BON,0-0-56-0,56,,
ST-1,18,SZ - SZ LOKE,Ulf Bergling,GHT,0-0-54-0,54,,
ST-1,18,SZ - SZ LOKE,Henrik Tullborg,HAB,0-0-50-0,50,,
ST-1,18,SZ - SZ LOKE,HÃ¥kan Ohlsson,HAB,0-0-50-0,50,,
ST-1,18,SZ - SZ LOKE,Felipe (Luppe) Sanhueza,HAB,0-0-45-0,45,,
ST-1,18,SZ - SZ LOKE,Peter Ferngren,BON,0-0-40-0,40,,
ST-1,18,SZ - SZ LOKE,Daniel BjÃ¶rkman,HAB,0-0-35-0,35,,
ST-1,18,SZ - SZ LOKE,Magnus Andersson,GHT,0-0-35-0,35,,
ST-1,18,SZ - SZ LOKE,Anders PetersÃ©n,GHT,0-0-35-0,35,,
ST-1,18,SZ - SZ LOKE,Gustaf Lindqvist,HAB,0-0-30-0,30,,
ST-1,18,SZ - SZ LOKE,stefan bodin,BON,0-0-20-0,20,,
ST-1,19,ALPENTVC - AVC-Hippos,Jens Lueckhof,BON,0-0-98-0,98,591,36
ST-1,19,ALPENTVC - AVC-Hippos,Lars Junger,CAY,0-0-93-0,93,,
ST-1,19,ALPENTVC - AVC-Hippos,Dirk Seifried,HAB,0-0-84-0,84,,
ST-1,19,ALPENTVC - AVC-Hippos,Martin Grieger,HAB,0-0-84-0,84,,
ST-1,19,ALPENTVC - AVC-Hippos,Nasrin Büttner,JLP,0-0-78-0,78,,
ST-1,19,ALPENTVC - AVC-Hippos,Dirk Ehrmantraut,CAY,0-0-78-0,78,,
ST-1,19,ALPENTVC - AVC-Hippos,Andrea Grupp,CAY,0-0-76-0,76,,
ST-1,19,ALPENTVC - AVC-Hippos,Lars Schrödel,HAB,0-0-72-0,72,,
ST-1,19,ALPENTVC - AVC-Hippos,Frank Jordan,GHT,0-0-72-0,72,,
ST-1,19,ALPENTVC - AVC-Hippos,Heike Moschel,CAY,0-0-68-0,68,,
ST-1,19,ALPENTVC - AVC-Hippos,Oliver Tobian,GHT,0-0-68-0,68,,
ST-1,19,ALPENTVC - AVC-Hippos,Sabine Kettenberger,PEP,0-0-66-0,66,,
ST-1,19,ALPENTVC - AVC-Hippos,Micha Willer,BON,0-0-60-0,60,,
ST-1,19,ALPENTVC - AVC-Hippos,Oliver Kiefer,GHT,0-0-60-0,60,,
ST-1,19,ALPENTVC - AVC-Hippos,Sabine Seifried,CAY,0-0-56-0,56,,
ST-1,19,ALPENTVC - AVC-Hippos,Ludwig Kettenberger,BON,0-0-40-0,40,,
ST-1,19,ALPENTVC - AVC-Hippos,Wolfgang Reh,BON,0-0-25-0,25,,
ST-1,20,5W4T - 5W4T,Jonathan Grenier,GHT,0-0-94-0,94,579,36
ST-1,20,5W4T - 5W4T,Francis Cayouette,CAP,0-0-84-0,84,,
ST-1,20,5W4T - 5W4T,Charles-Antoine Messier,CAP,0-0-84-0,84,,
ST-1,20,5W4T - 5W4T,Philippe Hakier,CRP,0-0-82-0,82,,
ST-1,20,5W4T - 5W4T,Jeremy Chaix,GHT,0-0-80-0,80,,
ST-1,20,5W4T - 5W4T,Patrick Caisse,GHT,0-0-80-0,80,,
ST-1,20,5W4T - 5W4T,Jonathan Bisson,CRP,0-0-75-0,75,,
ST-1,20,5W4T - 5W4T,Catherine Paquet,GHT,0-0-72-0,72,,
ST-1,20,5W4T - 5W4T,JP Durand,CAP,0-0-70-0,70,,
ST-1,20,5W4T - 5W4T,Luc Guilbeault,CAP,0-0-60-0,60,,
ST-1,20,5W4T - 5W4T,Laurent LeBel,GHT,0-0-56-0,56,,
ST-1,20,5W4T - 5W4T,Hugues Joannis,CAP,0-0-54-0,54,,
ST-1,20,5W4T - 5W4T,Michel Rivard,CAP,0-0-50-0,50,,
ST-1,20,5W4T - 5W4T,Alexandre Dumont,GHT,0-0-50-0,50,,
ST-1,20,5W4T - 5W4T,Jasmin Marinelli,GHT,0-0-45-0,45,,
ST-1,20,5W4T - 5W4T,Carl Desrosiers,GHT,0-0-30-0,30,,
ST-1,21,ZSCOT - ZSCOT - LETOUR,Andrew Rodger,JLP,0-0-88-0,88,574,33
ST-1,21,ZSCOT - ZSCOT - LETOUR,Douglas Munro,BON,0-0-86-0,86,,
ST-1,21,ZSCOT - ZSCOT - LETOUR,Rachel Rodger,BON,0-0-84-0,84,,
ST-1,21,ZSCOT - ZSCOT - LETOUR,Clare Taylor,JLP,0-0-82-0,82,,
ST-1,21,ZSCOT - ZSCOT - LETOUR,Maya Hidajat,PEP,0-0-82-0,82,,
ST-1,21,ZSCOT - ZSCOT - LETOUR,Andy Craig,JLP,0-0-76-0,76,,
ST-1,21,ZSCOT - ZSCOT - LETOUR,Graeme Crane,HAB,0-0-76-0,76,,
ST-1,21,ZSCOT - ZSCOT - LETOUR,Shonagh McAlpine,PEP,0-0-75-0,75,,
ST-1,21,ZSCOT - ZSCOT - LETOUR,Charlie Marshall,BON,0-0-72-0,72,,
ST-1,21,ZSCOT - ZSCOT - LETOUR,Barry McGuigan,CAY,0-0-70-0,70,,
ST-1,21,ZSCOT - ZSCOT - LETOUR,James Hayes,CAY,0-0-66-0,66,,
ST-1,21,ZSCOT - ZSCOT - LETOUR,Robert Taylor,GHT,0-0-64-0,64,,
ST-1,21,ZSCOT - ZSCOT - LETOUR,Tam McNeish,CAY,0-0-62-0,62,,
ST-1,21,ZSCOT - ZSCOT - LETOUR,Alison Kerr,HAB,0-0-60-0,60,,
ST-1,21,ZSCOT - ZSCOT - LETOUR,Jennie Routley,CAY,0-0-54-0,54,,
ST-1,21,ZSCOT - ZSCOT - LETOUR,Gregor Simpson,HAB,0-0-40-0,40,,
ST-1,22,TBR - JumboVisma,Andrew Mead,JLP,0-0-100-0,100,573,33
ST-1,22,TBR - JumboVisma,M.Tommis,CRP,0-0-98-0,98,,
ST-1,22,TBR - JumboVisma,Chris Hoiberg,HAB,0-0-86-0,86,,
ST-1,22,TBR - JumboVisma,Chris Pearce,CRP,0-0-78-0,78,,
ST-1,22,TBR - JumboVisma,Elton Judd,CRP,0-0-75-0,75,,
ST-1,22,TBR - JumboVisma,Lucy Esdaile,BON,0-0-68-0,68,,
ST-1,22,TBR - JumboVisma,Kimberly Juul,BON,0-0-68-0,68,,
ST-1,22,TBR - JumboVisma,Tom Naabe,CRP,0-0-62-0,62,,
ST-1,22,TBR - JumboVisma,David Higgins,GHT,0-0-62-0,62,,
ST-1,22,TBR - JumboVisma,J ohn K,CAY,0-0-50-0,50,,
ST-1,22,TBR - JumboVisma,Kimberley Kerns-Stokes,BON,0-0-35-0,35,,
ST-1,22,TBR - JumboVisma,Malte,BON,0-0-25-0,25,,
ST-1,23,LWATT - Phoenix,Catherine Deveault,JLP,0-0-96-0,96,571,33
ST-1,23,LWATT - Phoenix,Myriam Tjorbajes,CAY,0-0-84-0,84,,
ST-1,23,LWATT - Phoenix,Glenn Houston,CAY,0-0-82-0,82,,
ST-1,23,LWATT - Phoenix,Mel Gagnon,JLP,0-0-80-0,80,,
ST-1,23,LWATT - Phoenix,Pierre Cypihot,JLP,0-0-78-0,78,,
ST-1,23,LWATT - Phoenix,Rob Imrie,CAY,0-0-76-0,76,,
ST-1,23,LWATT - Phoenix,Richard D’Amour,PEP,0-0-75-0,75,,
ST-1,23,LWATT - Phoenix,Christian Lemyre,HAB,0-0-64-0,64,,
ST-1,23,LWATT - Phoenix,JS Prenovost,BON,0-0-58-0,58,,
ST-1,23,LWATT - Phoenix,Maxime LÃ©tourneau,BON,0-0-56-0,56,,
ST-1,23,LWATT - Phoenix,Guillaume Letourneau,HAB,0-0-54-0,54,,
ST-1,23,LWATT - Phoenix,Jean-Francois Langlais,BON,0-0-50-0,50,,
ST-1,23,LWATT - Phoenix,Justin Bolduc,CAY,0-0-45-0,45,,
ST-1,23,LWATT - Phoenix,Eric Brisebois,BON,0-0-45-0,45,,
ST-1,23,LWATT - Phoenix,Louis-Pierre Dupuis,BON,0-0-40-0,40,,
ST-1,23,LWATT - Phoenix,Nathalie Gagnon,BON,0-0-30-0,30,,
ST-1,24,CRCAF - CRCAF - LETOUR,Alex Wiseman,GHT,0-0-100-0,100,570,33
ST-1,24,CRCAF - CRCAF - LETOUR,Kieran Ronan,GHT,0-0-88-0,88,,
ST-1,24,CRCAF - CRCAF - LETOUR,Thomas Schulz,GHT,0-0-86-0,86,,
ST-1,24,CRCAF - CRCAF - LETOUR,Morten Monsrud-Nielsen,HAB,0-0-80-0,80,,
ST-1,24,CRCAF - CRCAF - LETOUR,Steve Cambria,GHT,0-0-78-0,78,,
ST-1,24,CRCAF - CRCAF - LETOUR,Julian Rampelmann,GHT,0-0-72-0,72,,
ST-1,24,CRCAF - CRCAF - LETOUR,Andy Erickson (RC),HAB,0-0-66-0,66,,
ST-1,24,CRCAF - CRCAF - LETOUR,Dave Garguilo,CRP,0-0-60-0,60,,
ST-1,24,CRCAF - CRCAF - LETOUR,Wyle Solomon,BON,0-0-60-0,60,,
ST-1,24,CRCAF - CRCAF - LETOUR,James Bowtell,CAP,0-0-54-0,54,,
ST-1,24,CRCAF - CRCAF - LETOUR,Gabe Altopp,CAP,0-0-45-0,45,,
ST-1,24,CRCAF - CRCAF - LETOUR,Nathan Brauer,BON,0-0-40-0,40,,
ST-1,24,CRCAF - CRCAF - LETOUR,Kate Seiler,BON,0-0-30-0,30,,
ST-1,24,CRCAF - CRCAF - LETOUR,Mike Natleborg,BON,0-0-20-0,20,,
ST-1,25,TBW - Watopia Tour,Josh Harris,CAP,0-0-88-0,88,567,33
ST-1,25,TBW - Watopia Tour,Dave Hall,BON,0-0-88-0,88,,
ST-1,25,TBW - Watopia Tour,Janine Parlevliet,PEP,0-0-86-0,86,,
ST-1,25,TBW - Watopia Tour,Michelle Spicer,JLP,0-0-82-0,82,,
ST-1,25,TBW - Watopia Tour,David Barnett,PEP,0-0-78-0,78,,
ST-1,25,TBW - Watopia Tour,Roswitha Hense-Simenko,CAY,0-0-75-0,75,,
ST-1,25,TBW - Watopia Tour,Kerry Knowler,PEP,0-0-70-0,70,,
ST-1,25,TBW - Watopia Tour,Hugo Angelina,HAB,0-0-62-0,62,,
ST-1,25,TBW - Watopia Tour,T.yso TBW (HAB ),HAB,0-0-58-0,58,,
ST-1,25,TBW - Watopia Tour,Luis Ma Olivares,GHT,0-0-54-0,54,,
ST-1,25,TBW - Watopia Tour,Gina van Rossum,BON,0-0-50-0,50,,
ST-1,25,TBW - Watopia Tour,Adi Hense,BON,0-0-50-0,50,,
ST-1,25,TBW - Watopia Tour,Anna Cico,BON,0-0-45-0,45,,
ST-1,25,TBW - Watopia Tour,Mark Arnold,BON,0-0-40-0,40,,
ST-1,25,TBW - Watopia Tour,Ema Falez,BON,0-0-35-0,35,,
ST-1,25,TBW - Watopia Tour,Fiona Blackwell,BON,0-0-20-0,20,,
ST-1,26,RCP - RC Pfeil Rebellunas 1,Katrin Junkers,JLP,0-0-86-0,86,564,30
ST-1,26,RCP - RC Pfeil Rebellunas 1,Beate // FrlTri,PEP,0-0-84-0,84,,
ST-1,26,RCP - RC Pfeil Rebellunas 1,Annika Claus,PEP,0-0-82-0,82,,
ST-1,26,RCP - RC Pfeil Rebellunas 1,Ellen Peleikis,JLP,0-0-80-0,80,,
ST-1,26,RCP - RC Pfeil Rebellunas 1,Andre As [PEP][RCP],PEP,0-0-80-0,80,,
ST-1,26,RCP - RC Pfeil Rebellunas 1,Oli Stahl,HAB,0-0-80-0,80,,
ST-1,26,RCP - RC Pfeil Rebellunas 1,Karina Weise,PEP,0-0-72-0,72,,
ST-1,26,RCP - RC Pfeil Rebellunas 1,Emma Strobel,PEP,0-0-72-0,72,,
ST-1,26,RCP - RC Pfeil Rebellunas 1,Thomas Scholz,GHT,0-0-45-0,45,,
ST-1,27,CRYO-GEN - Lancelot,Ernst F Retief,JLP,0-0-90-0,90,559,30
ST-1,27,CRYO-GEN - Lancelot,Nikki Croft,JLP,0-0-84-0,84,,
ST-1,27,CRYO-GEN - Lancelot,Heidi Earp,PEP,0-0-84-0,84,,
ST-1,27,CRYO-GEN - Lancelot,Gary Haydon,GHT,0-0-80-0,80,,
ST-1,27,CRYO-GEN - Lancelot,Anthony Nicholson,BON,0-0-80-0,80,,
ST-1,27,CRYO-GEN - Lancelot,Paul Peppard,HAB,0-0-75-0,75,,
ST-1,27,CRYO-GEN - Lancelot,Alex James,HAB,0-0-66-0,66,,
ST-1,27,CRYO-GEN - Lancelot,Duncan Farley,CAY,0-0-62-0,62,,
ST-1,27,CRYO-GEN - Lancelot,Joanne gladding,CAY,0-0-62-0,62,,
ST-1,27,CRYO-GEN - Lancelot,June Alm,CAY,0-0-60-0,60,,
ST-1,27,CRYO-GEN - Lancelot,Matt Armitage,CAY,0-0-56-0,56,,
ST-1,27,CRYO-GEN - Lancelot,Darren Ellis,CAY,0-0-54-0,54,,
ST-1,27,CRYO-GEN - Lancelot,David Andrews,HAB,0-0-40-0,40,,
ST-1,27,CRYO-GEN - Lancelot,Tom Monta,GHT,0-0-40-0,40,,
ST-1,27,CRYO-GEN - Lancelot,Michael da Silva Gunther,GHT,0-0-35-0,35,,
ST-1,27,CRYO-GEN - Lancelot,Jeffery Arnier,BON,0-0-25-0,25,,
ST-1,28,TugaZ - Pico,Zorza,JLP,0-0-98-0,98,543,30
ST-1,28,TugaZ - Pico,Jose Onofre,JLP,0-0-82-0,82,,
ST-1,28,TugaZ - Pico,Jose Monteiro,CAY,0-0-76-0,76,,
ST-1,28,TugaZ - Pico,Luís Castro,GHT,0-0-75-0,75,,
ST-1,28,TugaZ - Pico,Joao Severino,BON,0-0-72-0,72,,
ST-1,28,TugaZ - Pico,Antonio Superweak,BON,0-0-70-0,70,,
ST-1,28,TugaZ - Pico,Mário Andrade,CAY,0-0-70-0,70,,
ST-1,28,TugaZ - Pico,Fabio Santos,HAB,0-0-60-0,60,,
ST-1,28,TugaZ - Pico,Luís Marques,BON,0-0-60-0,60,,
ST-1,28,TugaZ - Pico,Pedro Nunes,GHT,0-0-60-0,60,,
ST-1,28,TugaZ - Pico,Diogo Leite,CRP,0-0-58-0,58,,
ST-1,28,TugaZ - Pico,Antonio Dias,GHT,0-0-56-0,56,,
ST-1,28,TugaZ - Pico,Paulo Costa,CAY,0-0-54-0,54,,
ST-1,28,TugaZ - Pico,Jose Teixeira,HAB,0-0-54-0,54,,
ST-1,28,TugaZ - Pico,Elisabete Ribeiro,CAY,0-0-50-0,50,,
ST-1,28,TugaZ - Pico,José Mendes,BON,0-0-45-0,45,,
ST-1,28,TugaZ - Pico,Soraia Sousa,CAY,0-0-45-0,45,,
ST-1,28,TugaZ - Pico,Luis Rosado,HAB,0-0-45-0,45,,
